name,ID,clp1p__vs_wtp__p.val,clp1s__vs_wts__p.val,clp2p__vs_wtp__p.val,clp2s__vs_wts__p.val,clp1p__vs_wtp__p.adj,clp1s__vs_wts__p.adj,clp2p__vs_wtp__p.adj,clp2s__vs_wts__p.adj,clp1p__vs_wtp__significant,clp1s__vs_wts__significant,clp2p__vs_wtp__significant,clp2s__vs_wts__significant,significant,clp1p__vs_wtp__ratio,clp1s__vs_wts__ratio,clp2p__vs_wtp__ratio,clp2s__vs_wts__ratio,clp1p__centered,clp1s__centered,clp2p__centered,clp2s__centered,wtp__centered,wts__centered
 NADH dehydrogenase ubiquinone 1 beta subcomplex subunit ,AT1G76200.1,0.5630965533400101,0.49519097534193113,0.3466820335423476,0.041105728256162724,0.795,0.743,0.833,0.368,FALSE,FALSE,FALSE,FALSE,FALSE,-0.303,0.358,-0.537,1.13,-0.811,0.564,-1.05,1.33,-0.508,0.205
 NADH dehydrogenase ubiquinone 1 beta subcomplex subunit 10-B-like protein (Complex I subunit NDUFS6) ,AT3G18410.2,0.3708242758149306,0.25253837701811394,0.3968384188127799,0.18528253085150181,0.738,0.571,0.843,0.686,FALSE,FALSE,FALSE,FALSE,FALSE,-0.432,0.557,-0.442,-0.648,-0.928,1.3,-0.937,0.0912,-0.496,0.739
 NADH dehydrogenase ubiquinone complex I%2C assembly factor-like protein (DUF185) .1,AT3G28700.2,0.7367431963577356,0.34304129468096933,0.14178753200549105,0.5715081024895898,0.827,0.656,0.753,0.846,FALSE,FALSE,FALSE,FALSE,FALSE,0.163,0.466,-0.793,-0.276,0.704,0.0508,-0.252,-0.691,0.54,-0.415
 NADH:cytochrome B5 reductase 1 ,AT5G17770.1,0.23216418290971497,0.586858388838591,0.39572311562628093,0.33168878486875397,0.663,0.778,0.843,0.779,FALSE,FALSE,FALSE,FALSE,FALSE,-0.342,-0.153,0.26,-0.276,-1.55,1.15,-0.95,1.03,-1.21,1.3
 NADH:ubiquinone oxidoreductase%2C 17.2kDa subunit ,AT3G03100.1,0.21206969948063573,0.8012861708736548,0.0628885108152545,0.06638386634979926,0.647,0.831,0.659,0.473,FALSE,FALSE,FALSE,FALSE,FALSE,-0.344,-0.068,-0.569,-0.519,-2.66,2.5,-2.88,2.05,-2.31,2.57
 NADPH-dependent thioredoxin reductase A ,AT2G17420.2,0.3002272486574421,0.8706986905890104,0.23787498799846044,0.36552160522968247,0.705,0.843,0.802,0.793,FALSE,FALSE,FALSE,FALSE,FALSE,-0.59,0.0914,-0.729,0.514,-0.7,0.37,-0.839,0.792,-0.11,0.278
 neuronal acetylcholine receptor subunit alpha-5 ,AT2G31490.1,0.6086361156714861,0.6245971184478085,0.6265902669348848,0.19345909525582303,0.805,0.789,0.874,0.693,FALSE,FALSE,FALSE,FALSE,FALSE,0.275,0.263,-0.282,0.712,-1.13,1.21,-1.69,1.66,-1.41,0.945
 NFU domain protein 4 ,AT3G20970.1,0.6546892188132263,0.36431879372572173,0.7325447597270971,0.19137862650530943,0.813,0.671,0.884,0.691,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0778,0.159,-0.0641,0.232,0.481,-0.441,0.495,-0.369,0.559,-0.601
 NFU domain protein 5 ,AT1G51390.1,0.16900417676079718,0.27565436468326626,0.09256490650207488,0.2433410730940532,0.605,0.596,0.706,0.732,FALSE,FALSE,FALSE,FALSE,FALSE,-0.229,-0.18,-0.307,-0.193,0.469,-0.543,0.392,-0.556,0.698,-0.363
 nitrilase 3 ,AT3G44320.1,0.6044078522827581,0.25092537862728265,0.6765271223697293,0.48225825768059305,0.804,0.569,0.879,0.827,FALSE,FALSE,FALSE,FALSE,FALSE,-0.215,-0.482,-0.186,-0.292,-0.262,-0.0623,-0.234,0.128,-0.0478,0.42
 nitrite reductase 1 ,AT2G15620.1,0.7921178713517065,0.13707423508137467,0.014933297161673957,0.09745241372112202,0.835,0.388,0.477,0.558,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0678,0.394,-0.733,0.442,1.47,-1.09,0.807,-1.04,1.54,-1.48
 nitrogen fixation S (NIFS)-like 1 ,AT5G65720.3,0.978376042387129,0.2361729712465445,0.9230326409830982,0.39994615567143177,0.857,0.552,0.898,0.804,FALSE,FALSE,FALSE,FALSE,FALSE,-0.00348,-0.155,0.0134,-0.109,0.399,-0.438,0.416,-0.392,0.402,-0.283
 Nuclear transport factor 2 (NTF2) family protein ,AT5G04830.2,0.11383915625049951,0.7685446610516466,0.39157671781472014,0.8556973140712976,0.528,0.825,0.842,0.885,FALSE,FALSE,FALSE,FALSE,FALSE,0.391,0.0705,-0.224,-0.0435,-0.876,1.15,-1.49,1.03,-1.27,1.08
 Nucleotide-diphospho-sugar transferase family protein ,AT1G19360.2,0.4529705820641833,0.5378812759238274,0.4456435853310988,0.6398215014832906,0.766,0.76,0.852,0.858,FALSE,FALSE,FALSE,FALSE,FALSE,-0.267,-0.219,0.293,0.166,-0.219,-0.23,0.342,0.155,0.0484,-0.011
 Nucleotide-diphospho-sugar transferases superfamily protein ,AT1G53000.1,0.5088119447669801,0.8181238218903643,0.8326772119934507,0.33005371670067907,0.782,0.834,0.892,0.778,FALSE,FALSE,FALSE,FALSE,FALSE,0.169,-0.0586,-0.0581,-0.251,-1.82,1.83,-2.05,1.63,-1.99,1.89
 O-acetylserine (thiol) lyase isoform C ,AT3G59760.3,0.06960881499583614,0.04733184761059669,0.09572458422486906,0.02433589676313088,0.429,0.156,0.71,0.278,FALSE,FALSE,FALSE,FALSE,FALSE,-1.49,-1.65,-1.47,-1.9,-0.313,-0.682,-0.29,-0.935,1.18,0.966
 OPC-8:0 CoA ligase1 ,AT1G20510.1,0.8962987894543373,0.6296961081664247,0.9724290262952566,0.6376983795865714,0.848,0.791,0.901,0.857,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0348,-0.129,-0.00995,-0.126,-1.52,1.33,-1.49,1.33,-1.48,1.46
 Optic atrophy 3 protein (OPA3) ,AT1G28510.1,0.20565586039873812,0.5784832221390039,0.06866230010912792,0.7687128636161774,0.641,0.775,0.67,0.875,FALSE,FALSE,FALSE,FALSE,FALSE,-0.673,-0.29,-1.07,0.153,-0.538,0.124,-0.935,0.567,0.135,0.414
 ornithine-delta-aminotransferase ,AT5G46180.1,0.09238229314817142,0.4590222739807792,0.020293442272766082,0.06130107625733706,0.486,0.727,0.517,0.456,FALSE,FALSE,FALSE,FALSE,FALSE,0.203,0.0867,0.314,0.228,0.606,-0.534,0.717,-0.393,0.403,-0.621
 ornithine carbamoyltransferase ,AT1G75330.1,0.7510269996409467,0.9585331901934415,0.051917112725872454,0.6837019477121982,0.829,0.857,0.634,0.864,FALSE,FALSE,FALSE,FALSE,FALSE,-0.146,0.0239,-1.02,-0.188,0.724,-0.416,-0.147,-0.628,0.87,-0.44
 Outer membrane OMP85 family protein ,AT3G11070.1,0.619963376892117,0.8108440924456685,0.7002414085382984,0.9336386359669625,0.807,0.833,0.881,0.892,FALSE,FALSE,FALSE,FALSE,FALSE,-0.144,-0.0694,-0.121,-0.0241,-1.72,1.48,-1.7,1.53,-1.57,1.55
 Outer membrane OMP85 family protein .1,AT5G05520.1,0.3437202688824942,0.4786339251155144,0.40983760233616484,0.7221395637140264,0.727,0.736,0.845,0.869,FALSE,FALSE,FALSE,FALSE,FALSE,-0.272,-0.203,-0.255,-0.101,-1.7,1.36,-1.69,1.47,-1.43,1.57
 outer plastid envelope protein 16-1 ,AT2G28900.1,0.40130939239400587,0.8311759228690966,0.49580614401099254,0.7243578619619373,0.749,0.837,0.859,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,-0.306,-0.0771,0.267,-0.128,-1.44,1.06,-0.862,1.01,-1.13,1.14
 Oxoglutarate/iron-dependent oxygenase ,AT3G28480.1,0.24376174435591583,0.6276577403877149,0.3869669308045982,0.6008102805928016,0.671,0.79,0.841,0.851,FALSE,FALSE,FALSE,FALSE,FALSE,0.323,0.132,0.257,-0.143,-0.479,0.699,-0.545,0.424,-0.802,0.567
 oxophytodienoate-reductase 3 ,AT2G06050.3,0.3398620543655473,0.3833394776800071,0.7000086841727056,0.4223624789105327,0.725,0.684,0.881,0.811,FALSE,FALSE,FALSE,FALSE,FALSE,-0.578,-0.527,-0.249,-0.484,0.552,-0.971,0.88,-0.928,1.13,-0.444
 P-loop containing nucleoside triphosphate hydrolases superfamily protein .1,AT2G39270.1,0.42567976631467563,0.08479046023695308,0.9312883802910408,0.9262243933321963,0.758,0.258,0.898,0.891,FALSE,FALSE,FALSE,FALSE,FALSE,0.338,-0.756,-0.0392,-0.039,0.675,-0.902,0.297,-0.186,0.337,-0.147
 P-loop containing nucleoside triphosphate hydrolases superfamily protein .3,AT3G03060.1,0.1745120453409338,0.6454819070764692,0.8516399176615277,0.28164369426235336,0.611,0.795,0.893,0.755,FALSE,FALSE,FALSE,FALSE,FALSE,-0.579,-0.192,-0.0841,-0.455,-1.43,1.02,-0.937,0.756,-0.853,1.21
 PDI-like 1-1 ,AT1G21750.2,0.20276673292947567,0.48420107260304934,0.18273469165968678,0.9641094962912754,0.639,0.738,0.778,0.894,FALSE,FALSE,FALSE,FALSE,FALSE,-0.457,-0.247,-0.517,-0.0158,-1.3,0.891,-1.36,1.12,-0.839,1.14
 PDI-like 1-4 ,AT5G60640.3,0.7712382343616702,0.5922179948165625,0.24988888490758293,0.8163072279962726,0.832,0.779,0.806,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,0.102,-0.189,-0.445,-0.0817,0.0265,0.0479,-0.521,0.155,-0.0759,0.237
 Pentatricopeptide repeat (PPR) superfamily protein ,AT3G49240.1,0.003169190164275877,0.76494822970611,0.003231953817466989,0.04781014773639724,0.0741,0.824,0.313,0.401,FALSE,FALSE,FALSE,FALSE,FALSE,0.713,-0.0641,0.768,0.447,0.201,-0.152,0.256,0.359,-0.512,-0.0879
 Pentatricopeptide repeat (PPR) superfamily protein .5,AT4G35850.1,0.0103463002688815,0.027913869178692714,0.0020565207383254538,0.16794027193753133,0.152,0.0892,0.263,0.668,FALSE,FALSE,FALSE,FALSE,FALSE,0.438,0.367,0.593,0.221,0.0766,0.208,0.232,0.0621,-0.361,-0.159
 Pentatricopeptide repeat (PPR) superfamily protein .6,AT4G38150.3,0.33800342340580525,0.7605385065529422,0.9269916915528681,0.9545638165941128,0.724,0.823,0.898,0.894,FALSE,FALSE,FALSE,FALSE,FALSE,0.39,-0.123,-0.0398,0.0229,0.237,-0.0696,-0.192,0.076,-0.153,0.0531
 Pentatricopeptide repeat (PPR) superfamily protein .7,AT5G15980.1,0.10930681283049119,0.15428509330595183,0.3178110953998511,0.6948124721278823,0.52,0.423,0.826,0.866,FALSE,FALSE,FALSE,FALSE,FALSE,0.747,0.659,0.493,-0.177,0.207,0.621,-0.0469,-0.215,-0.539,-0.0383
 PENTATRICOPEPTIDE REPEAT 596 ,AT1G80270.5,0.0027969013503177606,0.02977513362734275,0.0013974165620864502,0.02143495245717928,0.0673,0.0944,0.228,0.257,FALSE,FALSE,FALSE,FALSE,FALSE,1.22,0.834,1.43,0.89,0.00907,0.603,0.223,0.659,-1.21,-0.231
 Peptidase family M48 family protein ,AT5G51740.1,0.13445063814378386,0.6516643387254093,0.6099640983722272,0.9858122988077245,0.561,0.797,0.873,0.896,FALSE,FALSE,FALSE,FALSE,FALSE,0.572,0.168,-0.205,-0.0066,-0.193,0.676,-0.97,0.502,-0.765,0.508
 Peptidase S24/S26A/S26B/S26C family protein .1,AT2G31140.1,0.6559560612946336,0.07219850938581619,0.14237179913611986,0.4258361047880156,0.814,0.228,0.753,0.812,FALSE,FALSE,FALSE,FALSE,FALSE,0.0662,-0.279,0.242,-0.119,-1.55,1.25,-1.37,1.41,-1.62,1.53
 peptide met sulfoxide reductase 4 ,AT4G25130.1,0.7565386291440039,0.12442204448578578,0.4193796988472117,0.28281023825906715,0.83,0.36,0.847,0.756,FALSE,FALSE,FALSE,FALSE,FALSE,0.0379,0.194,-0.107,0.133,0.3,-0.141,0.154,-0.202,0.262,-0.335
 peroxin 11c ,AT1G01820.1,0.6716722339603695,0.5914265924585936,0.47745051790020643,0.4451059148556903,0.816,0.779,0.856,0.818,FALSE,FALSE,FALSE,FALSE,FALSE,0.185,0.235,-0.336,0.335,-0.735,0.911,-1.26,1.01,-0.92,0.676
 peroxin 11D ,AT2G45740.3,0.6225422173420005,0.6288455358347647,0.2675848992641581,0.2996548999966541,0.807,0.791,0.812,0.765,FALSE,FALSE,FALSE,FALSE,FALSE,0.151,0.149,-0.373,0.322,-1.51,1.56,-2.04,1.74,-1.67,1.41
 peroxin 11E ,AT3G61070.3,0.17778027082711717,0.6102432959033808,0.04265684783439597,0.409429891296883,0.615,0.785,0.608,0.807,FALSE,FALSE,FALSE,FALSE,FALSE,-0.416,0.154,-0.697,0.251,-2.25,2.02,-2.53,2.11,-1.84,1.86
 peroxin 14 ,AT5G62810.1,0.9857051183785093,0.7332495309746259,0.8251373740247532,0.5330150728434708,0.858,0.817,0.891,0.839,FALSE,FALSE,FALSE,FALSE,FALSE,0.0114,0.216,0.151,0.397,-1.65,1.5,-1.51,1.68,-1.66,1.28
 peroxiredoxin IIF ,AT3G06050.1,0.0814912714633466,0.27018019317618674,0.42457099039677926,0.7487677811466402,0.461,0.591,0.848,0.873,FALSE,FALSE,FALSE,FALSE,FALSE,-0.279,-0.172,-0.133,-0.0492,0.364,-0.561,0.509,-0.438,0.643,-0.389
 peroxisomal 3-keto-acyl-CoA thiolase 2 ,AT5G48880.1,0.22988566974437344,0.4446055814280354,0.5506213054187943,0.020762160641057657,0.661,0.719,0.866,0.252,FALSE,FALSE,FALSE,FALSE,FALSE,0.389,0.245,0.206,0.79,-0.67,0.69,-0.853,1.23,-1.06,0.445
 peroxisomal 3-ketoacyl-CoA thiolase 3 ,AT2G33150.1,0.08545473445763015,0.29802943689245465,0.8574432672699588,0.0027258769526462318,0.47,0.618,0.894,0.0565,FALSE,FALSE,FALSE,FALSE,FALSE,-0.44,0.26,0.0477,0.834,-1.67,1.16,-1.19,1.74,-1.23,0.901
 peroxisomal 3-ketoacyl-CoA thiolase 4 ,AT1G04710.1,0.013113573493743641,0.8243518843146851,0.8009891553409376,0.9134727236163256,0.175,0.835,0.889,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,-0.642,-0.0528,-0.0648,-0.0258,-2.26,1.68,-1.68,1.71,-1.61,1.74
 peroxisomal NAD-malate dehydrogenase 1 ,AT2G22780.1,0.6770146035479707,0.7570736366664055,0.5179788050564451,0.7116460258540258,0.817,0.822,0.862,0.868,FALSE,FALSE,FALSE,FALSE,FALSE,0.393,0.292,0.661,0.349,-2.08,2.05,-1.82,2.11,-2.48,1.76
 peroxisomal NAD-malate dehydrogenase 2 ,AT5G09660.2,0.1369967007736229,0.8742543061581487,0.01748017961569354,0.21079830506284045,0.565,0.844,0.498,0.708,FALSE,FALSE,FALSE,FALSE,FALSE,-0.294,0.0304,-0.532,-0.245,-0.802,0.799,-1.04,0.523,-0.508,0.769
 phenylalanyl-tRNA synthetase class IIc family protein ,AT3G58140.1,0.9960667689170691,0.13846607286691784,0.9833084578159825,0.5757445455384076,0.859,0.391,0.901,0.847,FALSE,FALSE,FALSE,FALSE,FALSE,7.69e-4,0.238,-0.00352,0.0876,0.394,-0.23,0.389,-0.38,0.393,-0.468
 phosphate transporter 3%3B1 ,AT5G14040.1,0.010678703936488895,0.7988376860880115,0.0017023195345047836,0.6736214821312028,0.155,0.831,0.246,0.863,FALSE,FALSE,FALSE,FALSE,FALSE,-2.36,-0.216,-3.29,-0.358,-4.56,3.6,-5.49,3.46,-2.2,3.82
 phosphoglucose isomerase 1 ,AT4G24620.1,0.3227867899877198,0.810967062432882,0.25774906873652925,0.533358763715011,0.717,0.833,0.809,0.839,FALSE,FALSE,FALSE,FALSE,FALSE,-0.395,-0.0943,-0.49,0.247,0.916,-1.09,0.821,-0.752,1.31,-0.998
 phosphoglycerate kinase 1 ,AT3G12780.1,0.5624437585367699,0.7802789459705348,0.29086711153177786,0.04677221413164662,0.795,0.827,0.819,0.396,FALSE,FALSE,FALSE,FALSE,FALSE,-0.326,-0.156,-0.648,-1.17,1.72,-1.32,1.4,-2.34,2.05,-1.16
 Phosphoglycerate kinase family protein ,AT1G56190.2,0.6893320401388474,0.9840599085977799,0.22769247882723542,0.6384741909918541,0.819,0.86,0.798,0.857,FALSE,FALSE,FALSE,FALSE,FALSE,0.19,-0.00949,-0.631,-0.224,0.551,-0.168,-0.27,-0.383,0.361,-0.159
 phosphoserine aminotransferase ,AT4G35630.1,0.5013765693183633,0.31651644887478114,0.20926467405710392,0.4181028287166336,0.78,0.634,0.791,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,-0.213,-0.32,-0.437,-0.257,1.2,-1.24,0.977,-1.18,1.41,-0.923
 photosynthetic electron transfer C ,AT4G03280.2,0.46788100398456756,0.29664446321509835,0.8768911142259981,0.1094353463890003,0.771,0.617,0.895,0.582,FALSE,FALSE,FALSE,FALSE,FALSE,-0.411,0.595,-0.094,-0.931,-1.16,1.56,-0.846,0.031,-0.752,0.962
 Photosystem I reaction centre subunit IV / PsaE protein ,AT4G28750.1,0.9535816571520928,0.9200966397551353,0.49857930054158106,0.43535962662983563,0.854,0.851,0.859,0.815,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0186,0.0321,-0.235,-0.252,-1.66,1.68,-1.88,1.4,-1.65,1.65
 photosystem I subunit D-1 ,AT4G02770.1,0.801660737804107,0.01609789338549453,0.6599737839880958,0.08660062082944353,0.836,0.0501,0.878,0.532,FALSE,FALSE,FALSE,FALSE,FALSE,0.137,1.42,0.26,0.972,-1.04,1.59,-0.919,1.14,-1.18,0.172
 photosystem I subunit l ,AT4G12800.1,0.10936445663278836,0.5914888536488638,0.0492892429965315,0.3141398641321341,0.52,0.779,0.627,0.771,FALSE,FALSE,FALSE,FALSE,FALSE,-0.889,0.289,-1.2,-0.547,-1.15,1.21,-1.46,0.371,-0.257,0.918
 Photosystem I%2C PsaA/PsaB protein ,ATCG00340.1,0.42618739124552685,0.7937564376449664,0.03838429266455444,0.295311477703487,0.758,0.83,0.593,0.762,FALSE,FALSE,FALSE,FALSE,FALSE,-0.252,-0.0821,-0.744,-0.333,-1.56,1.52,-2.05,1.27,-1.31,1.61
 Photosystem I%2C PsaA/PsaB protein .1,ATCG00350.1,0.30630644247227523,0.9763905544067581,0.4419888691993288,0.5055332855651073,0.709,0.859,0.851,0.833,FALSE,FALSE,FALSE,FALSE,FALSE,-0.391,0.0112,-0.316,-0.253,-1.6,1.41,-1.52,1.14,-1.21,1.4
 photosystem II light harvesting complex protein B1B2 ,AT2G34420.1,0.5017845000370484,0.8682065197227677,0.24708050033711776,0.4552939656611923,0.78,0.843,0.805,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,-0.655,-0.161,-1.23,-0.729,-2.99,2.81,-3.57,2.24,-2.34,2.97
 photosystem II reaction center protein B ,ATCG00680.1,0.0065252843818957625,0.49795159543940815,3.054576282641744e-4,0.7316376622568532,0.121,0.744,0.108,0.871,FALSE,FALSE,FALSE,FALSE,FALSE,-0.682,0.154,-1.06,-0.0777,-2.59,2.37,-2.97,2.14,-1.9,2.21
 photosystem II reaction center protein C ,ATCG00280.1,0.8616995201149393,0.9905653759979648,0.4250930030154526,0.06777240377665131,0.844,0.861,0.848,0.478,FALSE,FALSE,FALSE,FALSE,FALSE,0.14,-0.0095,-0.698,-1.54,-2.04,2.63,-2.88,1.11,-2.18,2.64
 photosystem II reaction center protein D ,ATCG00270.1,0.21720865692439242,0.43368317094850906,0.85870436382280535,0.7010169217442335,0.651,0.714,0.894,0.867,FALSE,FALSE,FALSE,FALSE,FALSE,-0.379,0.237,0.0579,-0.116,-2.39,2.15,-1.95,1.8,-2.01,1.91
 photosystem II subunit P-1 ,AT1G06680.2,0.052177099234158336,0.8557821877483655,0.009307670862087601,0.4213108569185644,0.371,0.841,0.422,0.811,FALSE,FALSE,FALSE,FALSE,FALSE,-1.57,-0.139,-2.36,-0.621,-2.16,1.77,-2.95,1.29,-0.593,1.91
 photosystem II subunit Q-2 ,AT4G05180.2,0.24595278640099216,0.8879400599974895,0.33728136130845765,0.16078928189230846,0.672,0.846,0.831,0.659,FALSE,FALSE,FALSE,FALSE,FALSE,-0.469,-0.0559,-0.416,-0.571,-1.25,1.13,-1.2,0.614,-0.781,1.19
 photosystem II subunit QA ,AT4G21280.1,0.778780536308589,0.9085944166193699,0.9779704131228002,0.006947838103815012,0.833,0.849,0.901,0.109,FALSE,FALSE,FALSE,FALSE,FALSE,-0.123,0.0502,0.013,-1.31,-1.66,1.92,-1.53,0.562,-1.54,1.87
 Plant mitochondrial ATPase%2C F0 complex%2C subunit 8 protein ,ATMG00480.1,0.05525291458850392,0.9645489906474457,0.11311745139459307,0.7401668691695562,0.382,0.857,0.729,0.872,FALSE,FALSE,FALSE,FALSE,FALSE,-1.19,-0.0262,-1.04,-0.195,-3.47,2.8,-3.33,2.63,-2.28,2.82
 Plant neutral invertase family protein ,AT1G56560.1,0.9746699567196913,0.6093876159608116,0.26918916644847846,0.785922472026863,0.856,0.785,0.813,0.877,FALSE,FALSE,FALSE,FALSE,FALSE,0.0138,-0.222,0.526,-0.118,0.341,-0.544,0.852,-0.44,0.327,-0.322
 Plant stearoyl-acyl-carrier-protein desaturase family protein ,AT1G43800.1,0.8916963764533157,0.5705861597310891,0.25139566925105306,0.4351058893168126,0.847,0.772,0.807,0.815,FALSE,FALSE,FALSE,FALSE,FALSE,-0.0575,0.24,-0.532,-0.332,1.15,-0.682,0.674,-1.25,1.21,-0.923
 plant uncoupling mitochondrial protein 1 ,AT3G54110.1,0.24864454511886305,0.7359879509007783,0.0694548344515135,0.5962501135373564,0.674,0.818,0.672,0.851,FALSE,FALSE,FALSE,FALSE,FALSE,-0.531,-0.153,-0.926,-0.24,-3.2,2.84,-3.6,2.75,-2.67,2.99
 plasma-membrane associated cation-binding protein 1 ,AT4G20260.6,0.20521736646943922,0.8258250027913349,0.5353663149215864,0.08623060954510497,0.641,0.836,0.864,0.531,FALSE,FALSE,FALSE,FALSE,FALSE,0.417,-0.071,-0.217,-0.576,-0.184,0.61,-0.818,0.106,-0.601,0.681
 plastid developmental protein DAG ,AT1G32580.1,0.05872328187392896,0.21453481200039612,0.06343391860592373,0.17773516355052488,0.394,0.523,0.66,0.678,FALSE,FALSE,FALSE,FALSE,FALSE,1.99,1.27,2.1,1.38,1.68,-0.522,1.8,-0.408,-0.308,-1.79
 plastid developmental protein DAG .1,AT2G35240.1,0.041410843269449535,0.2652971666290946,0.13245654770428258,0.9195600615230701,0.326,0.585,0.746,0.891,FALSE,FALSE,FALSE,FALSE,FALSE,1.45,-0.76,1.12,-0.0678,1.03,-0.865,0.706,-0.173,-0.418,-0.105
 plastid developmental protein DAG .2,AT3G06790.2,0.8638838943439013,0.22664926981471523,0.27869713884266284,0.11975077419531505,0.844,0.539,0.816,0.601,FALSE,FALSE,FALSE,FALSE,FALSE,0.0546,0.392,0.378,0.511,-0.404,0.399,-0.0807,0.518,-0.459,0.00667
 plastidic pyruvate kinase beta subunit 1 ,AT5G52920.1,0.6052296875778704,0.09215905774426664,0.06364632251601755,0.8027369743138179,0.804,0.277,0.661,0.879,FALSE,FALSE,FALSE,FALSE,FALSE,-0.194,-0.655,-0.785,-0.0935,0.499,-0.78,-0.0921,-0.219,0.693,-0.125
 Polyketide cyclase / dehydrase and lipid transport protein ,AT4G17650.1,0.9203938783667871,0.05568142500869617,0.25087283965260904,0.02676724722847882,0.851,0.182,0.807,0.294,FALSE,FALSE,FALSE,FALSE,FALSE,0.0516,1.04,-0.652,1.22,-0.212,0.672,-0.916,0.857,-0.264,-0.367
 Polyketide synthase%2C enoylreductase family protein ,AT3G45770.1,0.5436435006601156,0.848178937166223,0.7766078689108958,0.13900111399500825,0.791,0.84,0.888,0.631,FALSE,FALSE,FALSE,FALSE,FALSE,-0.325,0.102,-0.163,-0.812,0.123,0.0769,0.285,-0.837,0.448,-0.0252
 presequence protease 2 ,AT1G49630.3,0.24704771975463655,0.7837933027283266,0.21376078591698852,0.11997124825568516,0.673,0.828,0.793,0.601,FALSE,FALSE,FALSE,FALSE,FALSE,-0.345,-0.0803,-0.401,-0.47,-0.446,0.411,-0.502,0.0216,-0.101,0.491
 prohibitin 1 ,AT4G28510.1,0.30020780815731346,0.903156209034045,0.07520908005680885,0.8077459217460132,0.705,0.848,0.681,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,0.267,0.0309,-0.51,0.0619,-2.09,2.2,-2.87,2.23,-2.36,2.17
 prohibitin 2 ,AT1G03860.3,0.0805636743903388,0.974193835574541,0.009712489291067111,0.8771749590238938,0.458,0.859,0.426,0.887,FALSE,FALSE,FALSE,FALSE,FALSE,-1.28,0.0227,-2.14,0.108,-3.41,2.9,-4.28,2.99,-2.14,2.88
 prohibitin 3 ,AT5G40770.1,0.14629132512996773,0.935533305523744,0.02686452350825607,0.77597537677992,0.578,0.853,0.551,0.876,FALSE,FALSE,FALSE,FALSE,FALSE,-1.52,0.082,-2.59,0.289,-4.06,3.44,-5.13,3.65,-2.54,3.36
 prohibitin 4 ,AT3G27280.2,0.5673456587886396,0.15972256186058478,0.5473390327180183,0.5553062282401982,0.796,0.434,0.866,0.843,FALSE,FALSE,FALSE,FALSE,FALSE,-0.297,-0.746,-0.338,0.306,-1.55,0.728,-1.59,1.78,-1.25,1.47
 prohibitin 6 ,AT2G20530.2,0.019980742398887648,0.8859365183935386,0.026097778963953096,0.8485225801069449,0.225,0.846,0.548,0.884,FALSE,FALSE,FALSE,FALSE,FALSE,-1.26,0.0723,-1.29,0.0962,-2.72,2.1,-2.75,2.12,-1.46,2.02
 Protein phosphatase 2C family protein ,AT4G16580.1,0.643641024804486,0.08586284785021218,0.5113027352305825,0.03863305745559594,0.811,0.261,0.861,0.357,FALSE,FALSE,FALSE,FALSE,FALSE,0.13,-0.503,0.201,-0.616,0.156,-0.247,0.227,-0.361,0.0259,0.256
 Protein phosphatase 2C family protein .1,AT5G53140.2,0.8751903921560056,0.5223349634421212,0.710132250203437,0.8758541377860655,0.845,0.754,0.882,0.886,FALSE,FALSE,FALSE,FALSE,FALSE,0.0516,-0.211,-0.132,-0.0513,0.268,-0.306,0.0843,-0.146,0.216,-0.095
 Protein phosphatase 2C family protein .2,AT5G66720.2,0.03549848581370234,0.46798815075699574,0.04939896384262783,0.07827821048519965,0.303,0.731,0.628,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,0.646,-0.212,0.648,-0.532,0.435,-0.147,0.436,-0.467,-0.212,0.0643
 Protein Transporter%2C Pam16 ,AT3G59280.2,0.2711728258962267,0.9157584666818035,0.03451879529989854,0.8761763877707828,0.689,0.85,0.58,0.887,FALSE,FALSE,FALSE,FALSE,FALSE,-0.426,0.0403,-0.925,0.0594,-0.381,0.339,-0.88,0.358,0.0449,0.299
 PS II oxygen-evolving complex 1 ,AT5G66570.1,0.17780702500569107,0.8560437551259985,0.6347607951974001,0.6898064441906744,0.615,0.841,0.875,0.865,FALSE,FALSE,FALSE,FALSE,FALSE,-1.42,0.187,-0.529,-0.411,-2.62,1.97,-1.73,1.37,-1.2,1.78
 PSI type III chlorophyll a/b-binding protein ,AT1G61520.2,0.5013953636815539,0.2575876537354105,0.6552930186499895,0.05571040493019121,0.78,0.577,0.877,0.434,FALSE,FALSE,FALSE,FALSE,FALSE,0.472,-0.804,0.337,-1.4,-0.426,0.513,-0.561,-0.0859,-0.898,1.32
